组别,代码,名称,昨日弱势依据,昨日涨跌幅%,昨日最高价,昨日收盘价,竞价价格,竞价涨幅%,竞价成交额元,昨日竞价成交额元,竞价额较昨日倍数,竞价换手率%,昨日回落收复比例,未通过条件
B,002221.SZ,东华能源,昨日下跌至少1%,-1.25,5.58,5.53,5.5,-0.542495,255200.0,934620.0,0.273052,0.003176,-0.6,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605258.SH,协和电子,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.885496,39.6,37.38,37.66,0.749064,1611848.0,5914524.0,0.272524,0.048636,0.126126,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002161.SZ,远望谷,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-8.089261,7.17,6.59,6.65,0.91047,4350430.0,16221370.0,0.268191,0.088452,0.103448,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600032.SH,浙江新能,昨日下跌至少1%,-2.21914,7.21,7.05,7.03,-0.283688,615125.0,2352060.0,0.261526,0.003639,-0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002074.SZ,国轩高科,昨日下跌至少1%,-1.109411,26.1,25.85,26.06,0.812379,2423580.0,9282840.0,0.261082,0.005355,0.84,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍
B,600506.SH,统一股份,昨日下跌至少1%,-3.565167,16.81,16.5,16.4,-0.606061,1753160.0,6885674.0,0.25461,0.042824,-0.322581,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002498.SZ,汉缆股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.776435,6.6,6.37,6.39,0.313972,1022400.0,4020884.0,0.254272,0.004809,0.086957,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603217.SH,元利科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.648533,28.39,27.2,27.55,1.286765,71630.0,283560.0,0.25261,0.001249,0.294118,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002093.SZ,国脉科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.241645,7.7,7.45,7.4,-0.671141,2635140.0,10489929.0,0.251207,0.035345,-0.2,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000877.SZ,天山股份,昨日下跌至少1%,-1.081081,3.7,3.66,3.66,0.0,14640.0,59778.0,0.244906,5.6e-05,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603663.SH,三祥新材,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.742475,45.02,43.62,44.2,1.329665,2939300.0,12015000.0,0.244636,0.011211,0.414286,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,001211.SZ,双枪科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.888981,25.14,23.53,23.6,0.297493,691480.0,2826768.0,0.244619,0.031391,0.043478,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000561.SZ,烽火电子,昨日下跌至少1%,-1.383648,7.91,7.84,7.85,0.127551,1559010.0,6378250.0,0.244426,0.025585,0.142857,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600152.SH,维科技术,昨日下跌至少1%,-1.730532,8.15,7.95,8.04,1.132075,140700.0,582725.0,0.241452,0.003308,0.45,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002064.SZ,华峰化学,昨日下跌至少1%,-1.596806,10.15,9.86,9.95,0.912779,288550.0,1196000.0,0.241263,0.000586,0.310345,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000600.SZ,建投能源,昨日下跌至少1%,-1.904762,7.36,7.21,7.25,0.554785,680050.0,2847480.0,0.238825,0.008605,0.266667,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002500.SZ,山西证券,昨日下跌至少1%,-1.330798,5.26,5.19,5.21,0.385356,133897.0,561204.0,0.238589,0.000716,0.285714,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,001289.SZ,龙源电力,昨日下跌至少1%,-1.848185,15.2,14.87,14.92,0.336247,138756.0,582144.0,0.238353,0.000184,0.151515,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000830.SZ,鲁西化工,昨日下跌至少1%,-2.768456,11.92,11.59,11.62,0.258844,407862.0,1718355.0,0.237356,0.001843,0.090909,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603213.SH,镇洋发展,昨日下跌至少1%,-1.234568,13.74,13.6,13.64,0.294118,53196.0,224352.0,0.23711,0.000877,0.285714,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002845.SZ,同兴达,昨日下跌至少1%,-1.067616,14.15,13.9,13.95,0.359712,129735.0,551628.0,0.235186,0.003717,0.2,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000670.SZ,盈方微,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.020101,7.96,7.64,7.76,1.570681,5336552.0,22729608.0,0.234784,0.082811,0.375,竞价额未达到昨日1.5倍；未收复昨日回落的一半
A,603159.SH,上海亚虹,昨日炸板未封住,-3.327717,26.11,22.95,22.11,-3.660131,12180399.0,51956289.0,0.234436,0.3935,-0.265823,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600500.SH,中化国际,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.31675,6.1,5.83,5.88,0.857633,5368440.0,22954800.0,0.23387,0.025444,0.185185,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600897.SH,厦门空港,昨日下跌至少1%,-1.208054,14.84,14.72,14.74,0.13587,33902.0,145138.0,0.233585,0.000552,0.166667,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600501.SH,航天晨光,昨日下跌至少1%,-1.676727,14.95,14.66,14.7,0.272851,83790.0,360580.0,0.232376,0.001332,0.137931,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002383.SZ,合众思壮,昨日下跌至少1%,-3.676471,8.02,7.86,7.86,0.0,3488268.0,15108039.0,0.230888,0.059944,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002879.SZ,长缆科技,昨日下跌至少1%,-1.399027,16.49,16.21,16.36,0.925355,107976.0,468316.0,0.230562,0.004813,0.535714,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍
B,000547.SZ,航天发展,昨日下跌至少1%,-2.094595,14.89,14.49,14.54,0.345066,1448184.0,6337266.0,0.228519,0.006268,0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603703.SH,盛洋科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.318841,10.54,10.11,10.24,1.285856,407552.0,1784525.0,0.228381,0.009591,0.302326,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600744.SH,华银电力,昨日下跌至少1%,-5.62963,6.62,6.37,6.3,-1.098901,3553200.0,15627645.0,0.227366,0.027768,-0.28,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002911.SZ,佛燃能源,昨日下跌至少1%,-1.671064,11.34,11.18,11.18,0.0,50310.0,221676.0,0.226953,0.000355,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600644.SH,乐山电力,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-5.491329,10.12,9.81,9.71,-1.019368,4983172.0,22038324.0,0.226114,0.08874,-0.322581,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002912.SZ,中新赛克,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-8.629442,24.28,23.4,23.76,1.538462,10827432.0,48319446.0,0.22408,0.28091,0.409091,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002788.SZ,鹭燕医药,昨日下跌至少1%,-1.948052,10.85,10.57,10.65,0.756859,490965.0,2205476.0,0.222612,0.012073,0.285714,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600545.SH,卓郎智能,昨日下跌至少1%,-3.177966,4.65,4.57,4.62,1.094092,4285050.0,19368882.0,0.221234,0.051876,0.625,竞价额不足500万；竞价额未达到昨日1.5倍
B,002583.SZ,海能达,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-1.20048,8.5,8.23,8.23,0.0,77362.0,353154.0,0.21906,0.000733,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002795.SZ,永和智控,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-6.580645,7.8,7.24,7.27,0.414365,728454.0,3341456.0,0.218005,0.023089,0.053571,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600868.SH,梅雁吉祥,昨日下跌至少1%,-3.082192,2.89,2.83,2.83,0.0,325167.0,1494144.0,0.217628,0.006053,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002651.SZ,利君股份,昨日下跌至少1%,-1.545779,8.48,8.28,8.35,0.845411,563625.0,2629602.0,0.214339,0.011937,0.35,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600343.SH,航天动力,昨日下跌至少1%,-1.598402,20.18,19.7,19.85,0.761421,1069915.0,5096259.0,0.209941,0.008446,0.3125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002935.SZ,天奥电子,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.408894,16.29,15.8,15.85,0.316456,142650.0,682125.0,0.209126,0.002168,0.102041,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002632.SZ,道明光学,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-1.198257,9.39,9.07,9.11,0.441014,841764.0,4039207.0,0.208398,0.016083,0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,001324.SZ,长青科技,昨日下跌至少1%,-1.812689,20.07,19.5,19.53,0.153846,130851.0,630513.0,0.207531,0.004855,0.052632,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601377.SH,兴业证券,昨日下跌至少1%,-1.015228,5.91,5.85,5.87,0.34188,559998.0,2730084.0,0.205121,0.001105,0.333333,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605080.SH,浙江自然,昨日下跌至少1%,-1.437908,22.85,22.62,22.75,0.574713,6825.0,34275.0,0.199125,0.000214,0.565217,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍
B,000726.SZ,鲁泰A,昨日下跌至少1%,-1.298701,6.19,6.08,6.09,0.164474,217413.0,1097775.0,0.198049,0.006058,0.090909,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002875.SZ,安奈儿,昨日下跌至少1%,-1.251956,12.77,12.62,12.75,1.030111,29325.0,148707.0,0.1972,0.001083,0.866667,竞价额不足500万；竞价额未达到昨日1.5倍
B,002190.SZ,成飞集成,昨日下跌至少1%,-1.222992,24.84,24.23,24.46,0.949236,577256.0,2978010.0,0.19384,0.006579,0.377049,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600623.SH,华谊集团,昨日下跌至少1%,-1.168224,8.57,8.46,8.46,0.0,85446.0,443700.0,0.192576,0.000538,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002362.SZ,汉王科技,昨日下跌至少1%,-1.891253,16.94,16.6,16.52,-0.481928,1630524.0,8527356.0,0.191211,0.047527,-0.235294,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600101.SH,明星电力,昨日下跌至少1%,-3.071253,8.08,7.89,7.87,-0.253485,295912.0,1574792.0,0.187905,0.006863,-0.105263,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603956.SH,威派格,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.288984,7.07,6.83,6.86,0.439239,1565452.0,8345550.0,0.187579,0.040042,0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600199.SH,金种子酒,昨日下跌至少1%,-1.008646,6.93,6.87,6.88,0.14556,99760.0,531908.0,0.187551,0.002204,0.166667,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600076.SH,康欣新材,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.678571,2.25,2.18,2.18,0.0,304982.0,1666800.0,0.182975,0.010405,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603120.SH,肯特催化,昨日冲高回落且收于日内下半区,-0.682657,57.3,53.83,54.29,0.854542,1259528.0,6952374.0,0.181165,0.061214,0.132565,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002413.SZ,雷科防务,昨日下跌至少1%,-2.40096,8.32,8.13,8.18,0.615006,741108.0,4102725.0,0.180638,0.006994,0.263158,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000708.SZ,中信特钢,昨日下跌至少1%,-1.132075,13.33,13.1,13.04,-0.458015,217768.0,1253418.0,0.173739,0.000331,-0.26087,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600777.SH,新潮能源,昨日下跌至少1%,-1.231527,4.06,4.01,4.0,-0.249377,346800.0,2048190.0,0.16932,0.001362,-0.2,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002753.SZ,永东股份,昨日下跌至少1%,-1.622419,6.84,6.67,6.68,0.149925,1091512.0,6461775.0,0.168918,0.055242,0.058824,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002057.SZ,中钢天源,昨日下跌至少1%,-1.021566,8.85,8.72,8.78,0.688073,120286.0,716625.0,0.167851,0.001819,0.461538,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603090.SH,宏盛股份,昨日下跌至少1%,-2.040302,39.96,38.89,39.0,0.282849,1731600.0,10433724.0,0.165962,0.0444,0.102804,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002451.SZ,摩恩电气,昨日下跌至少1%,-2.094241,7.63,7.48,7.48,0.0,393448.0,2435832.0,0.161525,0.011978,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600505.SH,西昌电力,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.663677,11.08,10.63,10.53,-0.940734,409617.0,2548400.0,0.160735,0.01067,-0.222222,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600203.SH,福日电子,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.918288,10.3,9.98,10.06,0.801603,427550.0,2696274.0,0.158571,0.007167,0.25,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603010.SH,万盛股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-1.545972,12.5,12.1,12.11,0.082645,90825.0,576975.0,0.157416,0.001314,0.025,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603777.SH,来伊份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.249084,13.86,13.07,13.08,0.076511,73248.0,468872.0,0.156222,0.001675,0.012658,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002882.SZ,金龙羽,昨日下跌至少1%,-2.908938,23.36,23.03,23.0,-0.130265,5165800.0,33457620.0,0.154398,0.090935,-0.090909,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002725.SZ,跃岭股份,昨日下跌至少1%,-1.079137,11.1,11.0,11.0,0.0,72600.0,481137.0,0.150893,0.002651,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603919.SH,金徽酒,昨日下跌至少1%,-1.464308,16.46,16.15,16.16,0.06192,84032.0,572460.0,0.146791,0.001025,0.032258,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600027.SH,华电国际,昨日下跌至少1%,-2.249489,4.86,4.78,4.78,0.0,304964.0,2083482.0,0.146372,0.000692,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605366.SH,宏柏新材,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.233256,8.79,8.38,8.38,0.0,470118.0,3276078.0,0.1435,0.007259,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600595.SH,中孚实业,昨日下跌至少1%,-1.967213,6.1,5.98,6.07,1.505017,3476289.0,25471800.0,0.136476,0.014289,0.75,竞价额不足500万；竞价额未达到昨日1.5倍
B,600864.SH,哈投股份,昨日下跌至少1%,-2.348993,5.95,5.82,5.83,0.171821,1926815.0,14166770.0,0.136009,0.015885,0.076923,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
